geo,text,user
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",nbhardwaj2009
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",cell222right
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",OmMarathe4
,RT @AnkitIndiaReal: Mayawati has fielded maximum 44 muslims candidates in Western UP against 34 from SP+RLD and 34 from Congress. On 28 sea…,kshatri75
,RT @AnkitIndiaReal: Mayawati has fielded maximum 44 muslims candidates in Western UP against 34 from SP+RLD and 34 from Congress. On 28 sea…,DrPanghal989
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",imaheshmange
,@puneetsinghlive @shanu_sab So bjp did this ... Is this the crux of all this ?? Just to spread hate against akhilesh yadav,AzharFirdous2
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",dkpandey_1
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",AdityaKansili
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",lahaseyogesh
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",DipenGosalia
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",pyarimohania
,"UP Election: No Fine For Trains With 300, Why For Bikes With 3: Akhilesh Yadav’s Ally https://t.co/jZRbVdNoVl",ThriftWallet
