geo,text,user
,"UP Chunav: अखिलेश यादव की सरकार में हुए 200 दंगे, मुजफ्फरनगर के आरोपी को स्पेशल प्लेन से लखनऊ बुलाया - जेपी नड्डा @NavbharatTimes 
https://t.co/lwJuEmSZHV",UPNBT
,"@BJP4Manipur @NBirenSingh @BJP4India @narendramodi @JPNadda @byadavbjp @sambitswaraj @AShardaDevi पूरे प्रदेश में सपा प्रत्याशी द्वारा दिया ब्राह्मण ठाकुर के खिलाफ के बयान
ये सब अखिलेश यादव के सह पर हो रहा है 
देखे ये सब वीडियो

https://t.co/ZfAhdrGE75",msjsowdhsjwkk
,RT @kshami111: माननीय अखिलेश यादव जी अपने घोषणा पत्र में पुराने बिजली बिल जो किसानों के नलकूपों के है उन्हें माफ करने का भी प्रावधान करें।🙏…,UPShikshaMitra_
,"RT @bstvlive: Lucknow

➡सपा के घोषणा पत्र में नई घोषणाएं शामिल

➡अखिलेश यादव ने 2 नई घोषणाएं शामिल की

➡प्रो.रामगोपाल यादव ने ट्वीट कर दी…",sudhirs23853542
,RT @anujakapurindia: मोदी जी का इंटरव्यू देखकर अखिलेश यादव समर्थक पत्रकार बौखला गए हैं 😂,MSinha514880011
,RT @AHindinews: आज सुबह से बहुत जगहों से सूचना मिल रही थी कि EVM खराब है। EVM पर कई घंटे वोट नहीं डाल पाए। चुनाव आयोग को तैयारी करनी चाहिए…,KrishanTyagi07
,"@TheAngryLord @AzmiShabana @RahulGandhi @priyankagandhi शबाना आजमी, जावेद अख्तर, मुनव्वर राणा, नसीरुद्दीन शाह, महेश भट्ट , असदुद्येदीन औवैसी, अकबरुद्दीन औव अखिलेश यादव, आजम खान, हामिद अंसारी, राहुल गांधी.......  सब मक्कारी युक्त, मजहबी, दकियानूसी विचारधारा के लोग हैं. और इनका काम राष्ट्रधारा के विपरीत बयानबाजियां व गतिविधियां करना है",drjerath1951
,RT @Vinay_Dwivedii: आज उत्तर प्रदेश मतदान पर कंगना ने जाट बंधुओं से अपील की : मतदान से पहले एक बार सोचिए की कहीं आप का वोट औरंगजेब के समर्थ…,DeepakS9064
,"RT @jayram1121: उत्तर प्रदेश के जिन यादवों को, ये वहम है कि मुलायम और अखिलेश उनके अपने हैं, तो याद कर लेना 1992 बाबरी कांड में मरने वाले 16…",SANJEEV20766524
,"सपा राष्ट्रीय अध्यक्ष मा. अखिलेश यादव जी का शाहजहाँपुर आगमन पर हार्दिक स्वागत!
@yadavakhilesh
@samajwadiparty
#नयी_हवा_है_नयी_सपा_है #सर्वोत्तम_पुवायां #134विधानसभा #बड़ों_का_हाथ_युवा_का_साथ #बाइस_में_बाइसिकल #पुवायां #upbhaiya #Mission2022 https://t.co/PCRVvfKzsz",Upendr_PalSingh
,"RT @samajwadiparty: भाजपा सरकार ने उत्तर प्रदेश में एक भी बिजली का कारखाना नहीं लगाया: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी, बिजनौर…",SayeedAn1234567
,"@BJP4India @narendramodi पूरे प्रदेश में सपा प्रत्याशी द्वारा दिया ब्राह्मण ठाकुर के खिलाफ के बयान
ये सब अखिलेश यादव के सह पर हो रहा है 
देखे ये सब वीडियो

https://t.co/ZfAhdrGE75",msjsowdhsjwkk
,"RT @AwedeshPal2: @TRIBHUW51153706 @bstvlive @yadavakhilesh @sunilyadv_unnao @SwamiPMaurya जयंत चौधरी अखिलेश यादव 
जिंदाबाद जिंदाबाद 300+",AjayYad81390315
,RT @anujakapurindia: मोदी जी का इंटरव्यू देखकर अखिलेश यादव समर्थक पत्रकार बौखला गए हैं 😂,virat18fanclubb
,"RT @bstvlive: Bijnaur

➡सपा अध्यक्ष @yadavakhilesh का बयान

➡वैक्सीन फ्री नहीं है- अखिलेश यादव

➡जनता के पैसे से वैक्सीन लगी है-अखिलेश

#Bi…",RekhaDeviRekha2
,"RT @AwedeshPal2: @TRIBHUW51153706 @bstvlive @yadavakhilesh @sunilyadv_unnao @SwamiPMaurya समाजवादी पार्टी जिन्दाबाद
समाजवादी पार्टी जिन्दा…",AjayYad81390315
,"RT @samajwadiparty: भाजपा सरकार ने उत्तर प्रदेश में एक भी बिजली का कारखाना नहीं लगाया: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी, बिजनौर…",Kaushlaya11
,"जन जन की उम्मीदों पर खरा उतर जाऊ मैं नव ददरौल निर्माण का कंकर पत्थर बनता जाऊँ मैं यही मेरी प्रार्थना, यही मेरा प्रण 
#136ददरौल_विधानसभा 
#बाइस_में_बाइसिकल #राजेशवर्मा #136विधानसभा #श्री_अखिलेश_यादव #Mission2022 https://t.co/1c0tb0eXYO",rajeshverma8579
,"RT @samajwadiparty: भाजपा सरकार ने उत्तर प्रदेश में एक भी बिजली का कारखाना नहीं लगाया: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी, बिजनौर…",AJITPRAKASHYAD2
,अखिलेश यादव की टोपी का रंग भी यही है। https://t.co/xAv4nwZ1qF,ShayarSalman
,RT @erbmjha: अखिलेश यादव के सामने कोई 🐕 क्यों बन जाता हैं ? https://t.co/ha10eFTbCq,deepakm90649339
,RT @Shravan95806430: @yadavsunil94 @yadavakhilesh @proframgopalya1 @RajeevRai @sunilyadv_unnao @dimpleyadav अखिलेश यादव जी आपने बीएड टेट 20…,AKHILES44790504
,RT @Vinay_Dwivedii: आज उत्तर प्रदेश मतदान पर कंगना ने जाट बंधुओं से अपील की : मतदान से पहले एक बार सोचिए की कहीं आप का वोट औरंगजेब के समर्थ…,iRichaAwasthi
,RT @anujakapurindia: मोदी जी का इंटरव्यू देखकर अखिलेश यादव समर्थक पत्रकार बौखला गए हैं 😂,khatri_sg
